run_id,software_status,phase,workload_id,paired_block_id,baseline,baseline_order,order_position,seed,warmup_count,operation_count,process_pid,start_utc,end_utc,process_wall_ms,run_duration_ms,m7_sum_ms,m7_p50_ms,m7_p95_ms,m7_p99_ms,m0_p50_ms,m1_p50_ms,m2_p50_ms,m3_p50_ms,m4_p50_ms,m5_p50_ms,m6_p50_ms,source_fhir_bytes_median,audit_projection_bytes_median,trust_evidence_envelope_bytes_median,complete_portable_envelope_bytes_median,signature_material_bytes_median,receipt_bytes_median,inclusion_proof_bytes_median,total_application_bytes_median,storage_proxy_final_bytes,valid_cases,validation_failures,verification_failures,expected_invalid_cases,expected_invalid_rejections,false_accepts,false_rejects,retry_count,source_sha256,source_digest_preserved,payload_exclusion_findings,passed
route-c-hie-overhead-001,working-branch-pre-v2.2.0,retained,W1-HIE-DISCLOSURE,R014,B2,B0>B1>B2,3,2026172319,8,128,2415,2026-07-23T14:08:21.733Z,2026-07-23T14:08:23.013Z,1580.832916000,1279.826434000,1248.356460000,9.749334000,10.036857000,10.171462000,0.870085000,1.991646000,1.066797000,0.487649000,1.480702000,1.159502000,2.682864000,5131,11858,3148,4347,330,1180,310,21336,215339,128,0,0,1,1,0,0,0,492f77797a39b0a45173455acedda4e67061884b9d5010f7c4ade5c2072c8e44,true,0,true
route-c-hie-overhead-001,working-branch-pre-v2.2.0,retained,W1-HIE-DISCLOSURE,R015,B1,B1>B0>B2,1,2026172320,8,128,2416,2026-07-23T14:08:23.318Z,2026-07-23T14:08:23.695Z,678.057922000,376.863501000,351.959893000,2.749491000,2.844337000,2.872148000,0.797592000,1.947257000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5131,11858,0,0,0,0,0,16989,0,128,0,0,0,0,0,0,0,492f77797a39b0a45173455acedda4e67061884b9d5010f7c4ade5c2072c8e44,true,0,true
route-c-hie-overhead-001,working-branch-pre-v2.2.0,retained,W1-HIE-DISCLOSURE,R015,B0,B1>B0>B2,2,2026172320,8,128,2417,2026-07-23T14:08:23.997Z,2026-07-23T14:08:24.099Z,402.528849000,101.599345000,100.364648000,0.784905000,0.812262000,0.836482000,0.784036000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5131,0,0,0,0,0,0,5131,0,128,0,0,0,0,0,0,0,492f77797a39b0a45173455acedda4e67061884b9d5010f7c4ade5c2072c8e44,true,0,true
route-c-hie-overhead-001,working-branch-pre-v2.2.0,retained,W1-HIE-DISCLOSURE,R015,B2,B1>B0>B2,3,2026172320,8,128,2418,2026-07-23T14:08:24.402Z,2026-07-23T14:08:25.698Z,1601.170796000,1296.369733000,1263.559141000,9.862714000,10.127633000,10.528878000,0.878691000,2.008477000,1.088797000,0.490471000,1.511367000,1.161617000,2.715631000,5131,11858,3148,4347,330,1180,310,21336,215339,128,0,0,1,1,0,0,0,492f77797a39b0a45173455acedda4e67061884b9d5010f7c4ade5c2072c8e44,true,0,true
route-c-hie-overhead-001,working-branch-pre-v2.2.0,retained,W1-HIE-DISCLOSURE,R016,B1,B1>B2>B0,1,2026172321,8,128,2419,2026-07-23T14:08:26.002Z,2026-07-23T14:08:26.381Z,678.090793000,378.736232000,353.511446000,2.756139000,2.912718000,3.086831000,0.798651000,1.955702000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5131,11858,0,0,0,0,0,16989,0,128,0,0,0,0,0,0,0,492f77797a39b0a45173455acedda4e67061884b9d5010f7c4ade5c2072c8e44,true,0,true
route-c-hie-overhead-001,working-branch-pre-v2.2.0,retained,W1-HIE-DISCLOSURE,R016,B2,B1>B2>B0,2,2026172321,8,128,2421,2026-07-23T14:08:26.680Z,2026-07-23T14:08:27.970Z,1590.868145000,1289.676627000,1257.761029000,9.818730000,10.195632000,10.562500000,0.868409000,2.001039000,1.079989000,0.488152000,1.496813000,1.163693000,2.705450000,5131,11858,3148,4347,330,1180,310,21336,215339,128,0,0,1,1,0,0,0,492f77797a39b0a45173455acedda4e67061884b9d5010f7c4ade5c2072c8e44,true,0,true
route-c-hie-overhead-001,working-branch-pre-v2.2.0,retained,W1-HIE-DISCLOSURE,R016,B0,B1>B2>B0,3,2026172321,8,128,2423,2026-07-23T14:08:28.272Z,2026-07-23T14:08:28.376Z,401.855182000,103.314654000,102.082728000,0.790556000,0.897034000,0.914692000,0.789736000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5131,0,0,0,0,0,0,5131,0,128,0,0,0,0,0,0,0,492f77797a39b0a45173455acedda4e67061884b9d5010f7c4ade5c2072c8e44,true,0,true
route-c-hie-overhead-001,working-branch-pre-v2.2.0,retained,W1-HIE-DISCLOSURE,R017,B1,B1>B0>B2,1,2026172322,8,128,2424,2026-07-23T14:08:28.679Z,2026-07-23T14:08:29.061Z,684.841804000,382.726583000,358.094263000,2.800734000,2.880954000,2.938665000,0.811755000,1.984327000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5131,11858,0,0,0,0,0,16989,0,128,0,0,0,0,0,0,0,492f77797a39b0a45173455acedda4e67061884b9d5010f7c4ade5c2072c8e44,true,0,true
route-c-hie-overhead-001,working-branch-pre-v2.2.0,retained,W1-HIE-DISCLOSURE,R017,B0,B1>B0>B2,2,2026172322,8,128,2425,2026-07-23T14:08:29.366Z,2026-07-23T14:08:29.468Z,406.104426000,102.345417000,101.105605000,0.786385000,0.826957000,0.965664000,0.785579000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5131,0,0,0,0,0,0,5131,0,128,0,0,0,0,0,0,0,492f77797a39b0a45173455acedda4e67061884b9d5010f7c4ade5c2072c8e44,true,0,true
route-c-hie-overhead-001,working-branch-pre-v2.2.0,retained,W1-HIE-DISCLOSURE,R017,B2,B1>B0>B2,3,2026172322,8,128,2426,2026-07-23T14:08:29.771Z,2026-07-23T14:08:31.058Z,1591.555265000,1287.162350000,1254.750488000,9.800182000,10.079653000,10.388475000,0.874403000,2.005199000,1.058902000,0.490945000,1.490465000,1.169623000,2.695356000,5131,11858,3148,4347,330,1180,310,21336,215339,128,0,0,1,1,0,0,0,492f77797a39b0a45173455acedda4e67061884b9d5010f7c4ade5c2072c8e44,true,0,true
route-c-hie-overhead-001,working-branch-pre-v2.2.0,retained,W1-HIE-DISCLOSURE,R018,B0,B0>B1>B2,1,2026172323,8,128,2428,2026-07-23T14:08:31.362Z,2026-07-23T14:08:31.464Z,401.702622000,102.409603000,101.161051000,0.785516000,0.835161000,0.933054000,0.784667000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5131,0,0,0,0,0,0,5131,0,128,0,0,0,0,0,0,0,492f77797a39b0a45173455acedda4e67061884b9d5010f7c4ade5c2072c8e44,true,0,true
route-c-hie-overhead-001,working-branch-pre-v2.2.0,retained,W1-HIE-DISCLOSURE,R018,B1,B0>B1>B2,2,2026172323,8,128,2429,2026-07-23T14:08:31.765Z,2026-07-23T14:08:32.139Z,674.113760000,373.386788000,348.896490000,2.733711000,2.803893000,2.830206000,0.789737000,1.937220000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5131,11858,0,0,0,0,0,16989,0,128,0,0,0,0,0,0,0,492f77797a39b0a45173455acedda4e67061884b9d5010f7c4ade5c2072c8e44,true,0,true
route-c-hie-overhead-001,working-branch-pre-v2.2.0,retained,W1-HIE-DISCLOSURE,R018,B2,B0>B1>B2,3,2026172323,8,128,2430,2026-07-23T14:08:32.443Z,2026-07-23T14:08:33.729Z,1591.770964000,1286.629204000,1253.720628000,9.782783000,10.044166000,10.430948000,0.872321000,2.000995000,1.076872000,0.489868000,1.492859000,1.144623000,2.691114000,5131,11858,3148,4347,330,1180,310,21336,215339,128,0,0,1,1,0,0,0,492f77797a39b0a45173455acedda4e67061884b9d5010f7c4ade5c2072c8e44,true,0,true
route-c-hie-overhead-001,working-branch-pre-v2.2.0,retained,W1-HIE-DISCLOSURE,R019,B1,B1>B0>B2,1,2026172324,8,128,2431,2026-07-23T14:08:34.033Z,2026-07-23T14:08:34.418Z,684.057067000,384.468847000,358.779933000,2.807126000,2.886312000,3.066389000,0.814906000,1.987611000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5131,11858,0,0,0,0,0,16989,0,128,0,0,0,0,0,0,0,492f77797a39b0a45173455acedda4e67061884b9d5010f7c4ade5c2072c8e44,true,0,true
route-c-hie-overhead-001,working-branch-pre-v2.2.0,retained,W1-HIE-DISCLOSURE,R019,B0,B1>B0>B2,2,2026172324,8,128,2432,2026-07-23T14:08:34.719Z,2026-07-23T14:08:34.821Z,402.536285000,102.239115000,100.850167000,0.788341000,0.812774000,0.858860000,0.787448000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5131,0,0,0,0,0,0,5131,0,128,0,0,0,0,0,0,0,492f77797a39b0a45173455acedda4e67061884b9d5010f7c4ade5c2072c8e44,true,0,true
route-c-hie-overhead-001,working-branch-pre-v2.2.0,retained,W1-HIE-DISCLOSURE,R019,B2,B1>B0>B2,3,2026172324,8,128,2433,2026-07-23T14:08:35.122Z,2026-07-23T14:08:36.429Z,1609.483243000,1306.416815000,1273.938384000,9.847950000,10.498620000,12.007939000,0.872880000,1.999729000,1.086800000,0.491203000,1.500163000,1.175055000,2.716305000,5131,11858,3148,4347,330,1180,310,21336,215339,128,0,0,1,1,0,0,0,492f77797a39b0a45173455acedda4e67061884b9d5010f7c4ade5c2072c8e44,true,0,true
route-c-hie-overhead-001,working-branch-pre-v2.2.0,retained,W1-HIE-DISCLOSURE,R020,B0,B0>B1>B2,1,2026172325,8,128,2434,2026-07-23T14:08:36.734Z,2026-07-23T14:08:36.836Z,403.714393000,102.210066000,100.966874000,0.788060000,0.825218000,0.862463000,0.787138000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5131,0,0,0,0,0,0,5131,0,128,0,0,0,0,0,0,0,492f77797a39b0a45173455acedda4e67061884b9d5010f7c4ade5c2072c8e44,true,0,true
route-c-hie-overhead-001,working-branch-pre-v2.2.0,retained,W1-HIE-DISCLOSURE,R020,B1,B0>B1>B2,2,2026172325,8,128,2435,2026-07-23T14:08:37.138Z,2026-07-23T14:08:37.516Z,678.241226000,377.995722000,352.391066000,2.745780000,2.858229000,3.000419000,0.798166000,1.946439000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5131,11858,0,0,0,0,0,16989,0,128,0,0,0,0,0,0,0,492f77797a39b0a45173455acedda4e67061884b9d5010f7c4ade5c2072c8e44,true,0,true
route-c-hie-overhead-001,working-branch-pre-v2.2.0,retained,W1-HIE-DISCLOSURE,R020,B2,B0>B1>B2,3,2026172325,8,128,2436,2026-07-23T14:08:37.817Z,2026-07-23T14:08:39.104Z,1589.936279000,1286.418921000,1254.665780000,9.776500000,10.082834000,11.261302000,0.869890000,2.005548000,1.067661000,0.491397000,1.481815000,1.156130000,2.680226000,5131,11858,3148,4347,330,1180,310,21336,215339,128,0,0,1,1,0,0,0,492f77797a39b0a45173455acedda4e67061884b9d5010f7c4ade5c2072c8e44,true,0,true
